transaction_id,amount,merchant_category,transaction_hour,customer_age,account_balance,is_foreign_transaction,is_weekend,num_transactions_today,is_fraud
TXN008662,2.7,Fuel,9,22,13630.03,0,1,7,0
TXN008663,732.01,Online_Shopping,9,25,29939.94,0,0,4,0
TXN008664,163.67,Restaurant,11,38,17565.82,0,0,3,0
TXN008665,29.78,Travel,19,60,12750.04,0,0,1,0
TXN008666,62.03,Grocery,10,56,59044.74,0,0,6,0
TXN008667,66.13,Travel,16,28,4737.99,0,0,7,0
TXN008668,87.82,Healthcare,23,37,16068.86,0,0,1,0
TXN008669,167.39,Grocery,10,67,26693.48,0,1,2,0
TXN008670,380.05,Grocery,13,68,9669.52,0,0,1,0
TXN008671,66.96,Restaurant,12,32,63735.55,0,0,4,0
TXN008672,73.48,Healthcare,9,61,24339.53,0,1,7,0
TXN008673,136.6,Travel,16,56,8342.26,0,1,5,0
TXN008674,20.27,Grocery,10,61,18666.26,0,0,1,0
TXN008675,414.17,Online_Shopping,11,61,21193.78,1,0,2,0
TXN008676,52.7,Healthcare,10,29,10337.12,0,0,4,0
TXN008677,41.68,Grocery,22,45,12730.19,0,0,7,0
TXN008678,81.57,Grocery,13,66,3959.72,0,0,4,0
TXN008679,243.76,Grocery,4,64,3872.36,0,1,4,0
TXN008680,7.2,Entertainment,20,42,61110.51,0,0,4,0
TXN008681,19.44,Online_Shopping,19,24,11272.34,0,0,4,0
TXN008682,65.55,Grocery,10,22,2837.24,0,0,6,0
TXN008683,92.67,Travel,19,54,13366.71,0,0,7,0
TXN008684,143.49,Grocery,13,57,1481.28,0,0,3,0
TXN008685,203.06,Travel,20,66,2409.39,0,1,2,0
TXN008686,79.27,Fuel,11,51,7800.53,0,0,2,0
TXN008687,28.36,Grocery,15,43,65718.38,0,0,4,0
TXN008688,323.76,Grocery,16,22,2850.07,0,0,1,0
TXN008689,316.31,Grocery,13,36,7886.07,0,0,5,0
TXN008690,18.03,Fuel,16,31,3206.64,0,0,2,0
TXN008691,99.75,Restaurant,15,30,621.68,0,1,4,0
TXN008692,102.44,Online_Shopping,10,55,7031.98,0,0,7,0
TXN008693,108.7,Online_Shopping,14,23,30541.02,0,1,4,0
TXN008694,36.02,Travel,6,24,205549.91,0,0,3,0
TXN008695,6.94,Grocery,8,30,21736.06,0,1,2,0
TXN008696,164.19,Grocery,13,35,9793.88,0,0,3,0
TXN008697,60.21,Travel,0,22,6021.75,0,0,1,0
TXN008698,92.03,Travel,15,60,16342.11,0,0,7,0
TXN008699,91.54,Restaurant,9,66,9702.7,0,0,3,0
TXN008700,17.82,Grocery,7,41,32441.68,0,1,1,0
TXN008701,61.38,Healthcare,14,50,5924.92,0,1,4,0
TXN008702,243.2,Online_Shopping,13,24,33193.65,0,0,2,0
TXN008703,58.04,Healthcare,8,39,3570.27,0,1,2,0
TXN008704,26.43,Online_Shopping,11,39,1627.99,0,1,5,0
TXN008705,376.53,Online_Shopping,9,60,29598.63,0,1,3,0
TXN008706,52.74,Grocery,7,32,7843.01,0,0,5,0
TXN008707,504.57,Grocery,10,68,117443.59,0,0,5,0
TXN008708,36.45,Online_Shopping,20,62,10131.16,0,0,3,0
TXN008709,284.31,Grocery,9,21,30624.19,0,0,6,0
TXN008710,10.71,Restaurant,16,59,11294.67,0,0,7,0
TXN008711,69.05,Grocery,11,29,5046.23,0,0,4,0
TXN008712,97.71,Fuel,8,65,19096.64,0,0,4,0
TXN008713,44.77,Online_Shopping,12,41,40998.96,0,1,2,0
TXN008714,24.31,Grocery,5,43,8860.49,0,1,2,0
TXN008715,47.07,Restaurant,3,67,13089.84,0,0,5,0
TXN008716,393.32,Grocery,17,55,7566.61,0,1,5,0
TXN008717,117.51,Restaurant,11,58,18676.61,0,0,7,0
TXN008718,13.26,Entertainment,7,40,12485.25,1,0,4,0
TXN008719,297.23,Restaurant,13,58,4683.37,0,1,3,0
TXN008720,1612.93,Online_Shopping,14,64,8563.72,0,0,7,0
TXN008721,98.97,Healthcare,18,34,5149.43,0,1,5,0
TXN008722,251.65,Travel,14,51,26064.36,1,0,6,0
TXN008723,114.06,Fuel,15,27,66574.98,0,0,7,0
TXN008724,78.27,Entertainment,2,33,15990.96,0,0,5,0
TXN008725,375.62,Grocery,15,51,8554.2,0,1,3,0
TXN008726,194.48,Online_Shopping,20,51,9659.03,0,0,1,0
TXN008727,107.23,Fuel,11,40,9693.71,0,0,6,0
TXN008728,230.02,Entertainment,11,28,2331.2,0,0,2,0
TXN008729,50.42,Travel,11,35,6416.86,0,0,5,0
TXN008730,165.1,Restaurant,11,45,23538.17,0,1,5,0
TXN008731,33.88,Grocery,14,22,55446.58,0,1,3,0
TXN008732,1681.94,Online_Shopping,16,46,57567.83,0,1,4,0
TXN008733,242.29,Restaurant,17,65,4594.81,0,1,4,0
TXN008734,132.49,Grocery,22,69,16260.7,0,0,6,0
TXN008735,207.48,Grocery,17,46,14894.04,0,0,3,0
TXN008736,157.57,Grocery,15,30,8745.77,0,1,6,0
TXN008737,185.84,Grocery,8,41,59651.23,0,0,3,0
TXN008738,57.36,Grocery,8,53,26901.92,0,0,2,0
TXN008739,7.41,Grocery,19,21,39502.95,0,0,2,0
TXN008740,33.46,Fuel,19,65,7366.69,0,1,1,0
TXN008741,688.19,Restaurant,19,56,8149.74,0,1,1,0
TXN008742,31.43,Restaurant,11,27,7317.16,0,0,3,0
TXN008743,16.07,Restaurant,22,68,6685.44,0,0,5,0
TXN008744,108.76,Travel,6,61,10672.55,0,0,4,0
TXN008745,159.43,Restaurant,8,38,19525.73,0,0,2,0
TXN008746,44.25,Restaurant,6,26,5260.18,0,0,3,0
TXN008747,27.31,Healthcare,9,23,41190.5,0,1,4,0
TXN008748,85.04,Restaurant,7,43,18710.95,0,0,2,0
TXN008749,34.6,Fuel,10,37,10447.37,0,1,3,0
TXN008750,2813.22,Fuel,18,48,15512.14,0,0,3,0
TXN008751,874.96,Grocery,23,56,12567.95,0,0,3,0
TXN008752,626.93,Travel,23,48,2661.04,1,0,6,1
TXN008753,139.16,Entertainment,8,56,4989.84,0,0,5,0
TXN008754,326.48,Restaurant,7,67,13693.07,0,1,6,0
TXN008755,81.47,Online_Shopping,15,39,46221.0,0,0,4,0
TXN008756,24.07,Grocery,23,23,8300.81,0,0,1,0
TXN008757,189.05,Grocery,18,57,13995.81,0,0,1,0
TXN008758,90.71,Restaurant,13,25,53627.08,0,1,4,0
TXN008759,92.55,Restaurant,12,36,12357.99,0,0,1,0
TXN008760,82.95,Travel,23,25,18009.08,0,0,1,0
TXN008761,127.29,Fuel,8,43,7405.0,0,0,1,0
TXN008762,14.0,Online_Shopping,20,26,29940.31,0,1,2,0
TXN008763,29.53,Online_Shopping,9,26,18533.44,0,0,4,0
TXN008764,20.51,Online_Shopping,13,40,19227.56,0,0,2,0
TXN008765,47.77,Grocery,11,54,9012.07,0,0,2,0
TXN008766,207.32,Online_Shopping,12,40,57065.7,0,0,6,0
TXN008767,74.28,Entertainment,18,31,53484.7,0,0,5,0
TXN008768,101.84,Grocery,1,58,3723.88,0,0,7,0
TXN008769,1694.09,Grocery,10,52,6203.8,0,0,6,0
TXN008770,189.4,Travel,11,43,4490.17,0,1,14,1
TXN008771,667.73,Grocery,15,51,22647.73,0,0,5,0
TXN008772,327.74,Online_Shopping,14,69,11519.17,0,0,1,0
TXN008773,44.53,Entertainment,13,66,59757.18,0,1,7,0
TXN008774,18.32,Entertainment,18,24,14983.99,0,0,6,0
TXN008775,1465.0,Restaurant,7,37,7548.19,0,0,5,0
TXN008776,21.15,Online_Shopping,8,49,15840.3,0,0,5,0
TXN008777,134.06,Travel,15,37,8477.5,0,1,1,0
TXN008778,229.07,Online_Shopping,15,22,8141.04,0,0,2,0
TXN008779,181.0,Grocery,13,44,16475.79,0,0,1,0
TXN008780,215.96,Online_Shopping,11,56,1881.3,0,0,7,0
TXN008781,43.25,Travel,9,27,17049.0,0,0,4,0
TXN008782,49.41,Restaurant,15,36,8504.13,0,1,3,0
TXN008783,10.62,Entertainment,20,46,14425.43,0,0,6,0
TXN008784,30.63,Grocery,9,23,21687.71,0,0,7,0
TXN008785,1266.31,Entertainment,10,24,1303.64,1,1,12,1
TXN008786,450.62,Entertainment,13,61,23655.71,0,0,7,0
TXN008787,146.54,Travel,17,51,56057.96,0,0,6,0
TXN008788,918.77,Restaurant,22,23,45200.69,0,0,4,0
TXN008789,37.08,Fuel,17,59,18873.39,0,0,3,0
TXN008790,64.16,Grocery,6,31,75652.65,0,1,6,0
TXN008791,625.81,Healthcare,9,60,2955.05,0,0,5,0
TXN008792,282.54,Healthcare,12,36,7867.16,0,0,4,0
TXN008793,811.92,Entertainment,2,63,8740.86,0,1,15,1
TXN008794,221.7,Entertainment,7,46,15152.42,0,0,2,0
TXN008795,98.17,Grocery,17,53,16228.66,0,1,1,0
TXN008796,114.9,Grocery,11,40,18137.62,1,0,7,0
TXN008797,172.15,Fuel,15,67,7771.77,0,0,2,0
TXN008798,205.34,Grocery,12,62,20864.92,0,0,7,0
TXN008799,366.32,Restaurant,15,23,12668.11,0,1,7,0
TXN008800,148.79,Fuel,18,31,25546.16,1,1,6,0
TXN008801,3.51,Grocery,15,42,14430.29,0,0,5,0
TXN008802,27.87,Fuel,3,26,2227.12,0,0,7,0
TXN008803,183.8,Healthcare,8,29,27059.51,0,1,3,0
TXN008804,147.75,Restaurant,9,33,32033.79,0,0,1,0
TXN008805,11.62,Grocery,0,35,6760.92,0,0,2,0
TXN008806,90.35,Restaurant,22,23,7619.47,0,0,3,0
TXN008807,488.01,Online_Shopping,1,24,7428.88,0,0,5,0
TXN008808,82.48,Healthcare,20,68,8101.68,0,0,2,0
TXN008809,49.58,Restaurant,20,26,37278.71,0,1,4,0
TXN008810,191.33,Fuel,12,46,13974.48,0,1,3,0
TXN008811,167.28,Online_Shopping,18,34,49715.76,0,1,6,0
TXN008812,175.54,Healthcare,0,60,3432.73,0,0,3,0
TXN008813,343.79,Online_Shopping,12,27,85051.28,0,0,5,0
TXN008814,24.09,Grocery,16,36,7942.69,0,0,1,0
TXN008815,155.92,Fuel,9,21,15721.67,0,0,5,0
TXN008816,69.55,Grocery,17,52,68574.92,0,0,6,0
TXN008817,508.98,Fuel,1,53,6839.23,0,0,2,0
TXN008818,13.75,Restaurant,15,55,3615.18,0,0,6,0
TXN008819,86.23,Fuel,6,37,10369.45,0,0,7,0
TXN008820,53.35,Healthcare,17,51,4487.26,0,1,2,0
TXN008821,28.12,Healthcare,23,40,16676.27,0,0,7,0
TXN008822,905.25,Travel,13,64,14732.57,0,0,5,0
TXN008823,27.49,Online_Shopping,13,59,9624.77,0,0,4,0
TXN008824,36.65,Online_Shopping,11,67,6068.9,0,0,3,0
TXN008825,25.0,Grocery,8,54,58057.76,0,0,7,0
TXN008826,50.65,Grocery,9,51,9517.56,0,0,6,0
TXN008827,57.11,Restaurant,11,68,27999.31,0,0,1,0
TXN008828,93.25,Fuel,10,21,42263.36,1,0,1,0
TXN008829,160.04,Restaurant,11,35,24005.91,0,0,7,0
TXN008830,47.88,Restaurant,2,61,19332.4,0,0,2,0
TXN008831,1628.05,Grocery,8,29,28973.23,1,0,3,0
TXN008832,57.59,Travel,23,56,11014.51,0,0,2,0
TXN008833,541.33,Online_Shopping,13,25,8400.38,0,0,7,0
TXN008834,118.95,Online_Shopping,13,57,54436.51,0,0,3,0
TXN008835,28.6,Grocery,8,40,36435.71,0,0,7,0
TXN008836,36.08,Restaurant,17,22,19870.78,0,0,5,0
TXN008837,32.91,Restaurant,14,48,41473.92,1,0,2,0
TXN008838,77.26,Restaurant,23,28,33431.16,0,0,4,0
TXN008839,98.55,Travel,16,59,8532.6,0,1,4,0
TXN008840,200.55,Online_Shopping,9,22,4339.65,0,0,5,0
TXN008841,618.2,Restaurant,18,57,7645.46,1,0,3,0
TXN008842,58.91,Restaurant,18,67,3454.48,0,0,4,0
TXN008843,50.81,Grocery,23,47,2882.21,0,1,6,0
TXN008844,107.62,Online_Shopping,8,54,38218.4,0,0,2,0
TXN008845,566.14,Grocery,10,29,6825.65,0,0,5,0
TXN008846,1167.6,Entertainment,12,53,11987.25,0,0,2,0
TXN008847,83.72,Restaurant,10,22,21271.93,0,1,1,0
TXN008848,538.55,Grocery,14,27,16191.26,0,0,1,0
TXN008849,237.84,Healthcare,8,44,4771.0,0,0,7,0
TXN008850,237.47,Restaurant,21,41,21834.93,0,1,1,0
TXN008851,296.24,Grocery,8,52,102836.99,1,1,7,0
TXN008852,16.34,Travel,21,49,13744.75,0,1,4,0
TXN008853,47.96,Restaurant,11,59,7704.74,0,0,6,0
TXN008854,99.97,Online_Shopping,9,36,18515.65,0,0,5,0
TXN008855,130.22,Entertainment,1,22,32658.23,0,0,5,0
TXN008856,68.43,Restaurant,8,64,57446.59,0,0,3,0
TXN008857,7.33,Restaurant,16,44,19639.85,0,0,1,0
TXN008858,32.91,Fuel,12,28,75752.56,0,0,5,0
TXN008859,429.27,Fuel,18,60,60481.7,0,0,1,0
TXN008860,227.17,Healthcare,14,60,21374.18,0,0,7,0
TXN008861,92.03,Online_Shopping,16,41,35583.84,0,0,4,0
TXN008862,15.2,Fuel,9,25,11176.16,0,0,3,0
TXN008863,42.13,Online_Shopping,19,49,3612.84,0,0,6,0
TXN008864,37.38,Restaurant,15,57,2935.61,0,0,1,0
TXN008865,176.23,Healthcare,22,44,9426.26,0,0,6,0
TXN008866,48.82,Grocery,7,64,2775.4,0,0,4,0
TXN008867,124.47,Entertainment,22,51,7216.44,0,0,1,0
TXN008868,6.4,Grocery,12,61,3844.24,0,0,7,0
TXN008869,332.91,Grocery,13,55,11885.65,0,0,6,0
TXN008870,22.55,Grocery,17,37,35914.78,1,0,3,0
TXN008871,63.43,Restaurant,11,35,9482.07,0,0,3,0
TXN008872,64.89,Entertainment,23,36,6918.32,0,1,3,0
TXN008873,556.74,Restaurant,7,39,8793.04,0,0,1,0
TXN008874,42.9,Travel,4,66,7272.25,0,1,5,0
TXN008875,120.59,Travel,18,52,7776.33,0,1,5,0
TXN008876,72.25,Travel,8,48,14556.68,0,0,1,0
TXN008877,271.26,Entertainment,17,48,16101.02,0,0,2,0
TXN008878,144.71,Online_Shopping,3,22,38419.31,0,0,3,0
TXN008879,3706.93,Online_Shopping,13,29,18153.03,0,0,7,0
TXN008880,94.79,Restaurant,11,21,14504.92,0,1,1,0
TXN008881,7.74,Grocery,13,27,41474.62,0,0,6,0
TXN008882,641.68,Online_Shopping,16,55,37057.71,1,0,3,0
TXN008883,53.4,Fuel,10,50,26272.94,1,1,3,0
TXN008884,3.88,Restaurant,11,42,33463.35,0,0,4,0
TXN008885,356.3,Grocery,21,50,8003.51,0,0,5,0
TXN008886,92.15,Grocery,5,68,12164.08,0,1,3,0
TXN008887,31.8,Grocery,1,51,43366.82,0,1,7,0
TXN008888,19.88,Grocery,14,61,15851.16,0,0,1,0
TXN008889,296.03,Travel,20,65,4267.23,0,0,6,0
TXN008890,142.16,Online_Shopping,18,44,6912.39,0,0,3,0
TXN008891,19.24,Restaurant,9,58,4706.23,0,0,2,0
TXN008892,171.37,Online_Shopping,18,40,23088.18,0,0,7,0
TXN008893,10.64,Grocery,20,32,14789.97,0,0,5,0
TXN008894,387.51,Grocery,9,62,3016.32,0,1,5,0
TXN008895,49.88,Fuel,7,51,4202.32,1,0,3,0
TXN008896,84.75,Entertainment,10,40,41878.73,0,0,1,0
TXN008897,21.41,Grocery,10,33,8699.29,0,0,1,0
TXN008898,48.44,Online_Shopping,16,42,5773.75,0,0,7,0
TXN008899,21.68,Restaurant,17,67,42725.66,0,1,2,0
TXN008900,370.26,Fuel,18,35,10792.71,0,0,2,0
TXN008901,116.51,Travel,21,44,10420.78,0,0,3,0
TXN008902,30.55,Restaurant,18,49,12097.26,0,0,2,0
TXN008903,65.62,Grocery,8,45,8840.08,0,0,2,0
TXN008904,586.29,Grocery,12,43,83014.45,0,0,1,0
TXN008905,111.29,Grocery,15,60,12018.75,0,1,5,0
TXN008906,105.87,Online_Shopping,8,29,8879.44,0,0,1,0
TXN008907,41.17,Online_Shopping,7,58,12213.86,0,1,2,0
TXN008908,62.12,Restaurant,9,46,20016.81,0,1,6,0
TXN008909,53.44,Online_Shopping,22,59,15336.47,0,0,4,0
TXN008910,139.89,Fuel,9,50,2292.49,0,1,3,0
TXN008911,74.11,Grocery,13,53,9323.09,0,0,2,0
TXN008912,250.38,Grocery,17,36,43820.94,0,0,1,0
TXN008913,124.28,Restaurant,9,23,4425.02,0,0,5,0
TXN008914,98.58,Online_Shopping,8,33,12144.24,0,1,6,0
TXN008915,407.92,Fuel,14,55,15191.06,0,0,7,0
TXN008916,97.83,Online_Shopping,14,65,8381.19,0,1,1,0
TXN008917,93.56,Restaurant,10,40,3486.6,0,0,7,0
TXN008918,199.6,Online_Shopping,16,66,73105.97,0,1,2,0
TXN008919,130.11,Fuel,17,67,38943.55,0,0,2,0
TXN008920,331.32,Grocery,11,53,18271.28,0,0,7,0
TXN008921,77.23,Online_Shopping,10,46,6213.85,0,1,1,0
TXN008922,61.68,Entertainment,7,44,64095.58,0,0,6,0
TXN008923,44.35,Grocery,21,46,7058.84,1,1,7,0
TXN008924,41.69,Travel,15,44,49568.04,1,0,6,0
TXN008925,23.12,Restaurant,20,68,19657.74,0,0,5,0
TXN008926,871.86,Healthcare,19,57,1947.19,0,0,6,0
TXN008927,79.92,Travel,10,37,17112.42,0,1,7,0
TXN008928,1420.38,Restaurant,14,53,17037.78,0,0,1,0
TXN008929,19.51,Entertainment,20,58,18171.67,0,0,4,0
TXN008930,20.67,Online_Shopping,12,54,6968.21,0,0,2,0
TXN008931,84.09,Fuel,11,35,4445.72,1,1,7,0
TXN008932,74.84,Grocery,9,63,16966.33,0,0,2,0
TXN008933,84.03,Grocery,9,39,26206.86,0,0,7,0
TXN008934,20.19,Grocery,9,27,17688.43,0,1,5,0
TXN008935,49.05,Fuel,17,21,10918.03,0,0,5,0
TXN008936,115.47,Travel,8,38,24311.66,0,0,5,0
TXN008937,356.99,Fuel,17,28,22045.65,0,0,2,0
TXN008938,721.93,Grocery,16,56,7023.63,0,0,6,0
TXN008939,98.24,Fuel,11,63,38761.96,0,1,7,0
TXN008940,313.58,Fuel,17,53,14096.42,0,0,5,0
TXN008941,23.63,Travel,15,47,33083.56,1,0,1,0
TXN008942,134.3,Healthcare,15,62,963.56,0,0,1,0
TXN008943,135.13,Restaurant,18,36,8547.61,0,1,1,0
TXN008944,21.8,Grocery,19,41,49435.55,0,0,2,0
TXN008945,5.87,Restaurant,9,27,4461.13,0,0,1,0
TXN008946,348.84,Restaurant,15,54,4683.02,0,0,7,0
TXN008947,170.22,Grocery,6,58,9315.15,0,1,5,0
TXN008948,26.98,Restaurant,10,21,12846.64,0,0,3,0
TXN008949,108.64,Grocery,2,67,13359.05,0,0,1,0
TXN008950,90.86,Fuel,11,61,14729.45,0,0,5,0
TXN008951,310.19,Grocery,9,28,3870.47,0,0,7,0
TXN008952,19.96,Travel,10,22,6311.7,0,0,2,0
TXN008953,291.24,Entertainment,7,33,192393.13,0,0,2,0
TXN008954,57.55,Grocery,5,26,11483.48,0,1,4,0
TXN008955,119.04,Travel,18,48,16023.24,0,0,2,0
TXN008956,81.41,Fuel,9,25,27115.02,0,0,3,0
TXN008957,17.98,Travel,16,58,9710.55,0,0,1,0
TXN008958,1229.39,Travel,7,53,29459.2,0,0,5,0
TXN008959,52.55,Travel,10,47,3816.3,0,0,2,0
TXN008960,66.04,Fuel,23,51,2077.4,0,0,4,0
TXN008961,426.14,Online_Shopping,1,50,875.91,0,0,7,1
TXN008962,24.95,Grocery,11,52,6943.39,0,0,5,0
TXN008963,779.13,Travel,12,59,27422.38,0,0,2,0
TXN008964,54.97,Restaurant,9,38,16351.38,0,1,5,0
TXN008965,42.42,Travel,15,48,6545.84,0,0,3,0
TXN008966,44.73,Grocery,18,22,14027.91,0,0,5,0
TXN008967,65.28,Restaurant,1,58,9478.58,0,0,2,0
TXN008968,36.34,Restaurant,13,36,7361.42,0,0,6,0
TXN008969,13.99,Restaurant,17,28,22801.24,0,0,1,0
TXN008970,370.98,Entertainment,15,62,5780.66,0,0,7,0
TXN008971,260.42,Online_Shopping,13,62,11969.47,0,0,4,0
TXN008972,52.45,Online_Shopping,16,53,11528.6,0,1,1,0
TXN008973,74.93,Restaurant,5,57,46493.82,0,0,3,0
TXN008974,137.34,Travel,14,34,2365.05,0,1,1,0
TXN008975,112.13,Online_Shopping,19,64,48815.73,1,1,5,0
TXN008976,983.4,Fuel,8,57,2381.45,0,0,2,0
TXN008977,436.11,Online_Shopping,18,62,9817.99,0,0,7,0
TXN008978,406.05,Restaurant,12,33,4411.92,0,0,6,0
TXN008979,66.74,Grocery,9,24,59463.16,0,0,5,0
TXN008980,70.76,Restaurant,9,32,23500.59,0,1,7,0
TXN008981,473.35,Grocery,8,51,7968.81,1,0,6,0
TXN008982,514.47,Online_Shopping,9,42,2190.02,0,1,1,0
TXN008983,208.18,Restaurant,8,40,29534.99,0,1,5,0
TXN008984,211.27,Healthcare,0,42,64660.27,0,1,5,0
TXN008985,168.46,Grocery,7,40,11441.71,0,0,7,0
TXN008986,733.45,Grocery,8,64,6433.41,0,0,1,0
TXN008987,39.98,Online_Shopping,17,31,6769.67,0,0,5,0
TXN008988,15.02,Online_Shopping,6,22,4336.81,0,1,5,0
TXN008989,16.79,Restaurant,10,64,1861.49,0,1,5,0
TXN008990,418.69,Online_Shopping,18,48,252566.03,1,0,2,0
TXN008991,77.41,Grocery,5,39,20190.79,0,0,1,0
TXN008992,395.47,Restaurant,11,34,22549.48,1,0,2,0
TXN008993,41.83,Grocery,19,57,11105.87,0,0,4,0
TXN008994,132.28,Online_Shopping,10,49,81140.26,0,0,5,0
TXN008995,125.78,Online_Shopping,4,48,26636.12,0,0,3,0
TXN008996,235.21,Online_Shopping,4,30,15133.61,0,0,2,0
TXN008997,94.51,Restaurant,15,51,3103.44,0,1,4,0
TXN008998,81.67,Healthcare,13,54,7253.47,0,0,3,0
TXN008999,65.45,Grocery,13,26,6540.74,0,0,6,0
TXN009000,33.49,Restaurant,8,68,66213.6,0,0,4,0
TXN009001,102.47,Grocery,6,30,4788.68,0,0,7,0
TXN009002,35.78,Travel,9,47,4442.9,0,0,3,0
TXN009003,375.37,Online_Shopping,2,64,2295.79,1,1,9,1
TXN009004,280.62,Restaurant,8,62,1513.12,0,0,2,0
TXN009005,27.54,Travel,16,37,26570.41,0,0,7,0
TXN009006,48.78,Online_Shopping,7,55,23475.8,0,0,4,0
TXN009007,329.0,Online_Shopping,17,33,6545.41,0,0,1,0
TXN009008,32.06,Healthcare,15,48,5971.97,0,1,1,0
TXN009009,304.53,Grocery,19,63,61365.3,0,0,6,0
TXN009010,612.09,Fuel,17,40,5888.92,0,1,3,0
TXN009011,234.49,Grocery,18,34,3582.69,0,0,5,0
TXN009012,21.79,Grocery,14,58,29140.22,0,0,6,0
TXN009013,83.66,Online_Shopping,16,37,11153.76,0,0,6,0
TXN009014,59.44,Grocery,7,44,16096.24,0,0,1,0
TXN009015,435.67,Online_Shopping,11,25,82437.78,0,1,3,0
TXN009016,59.05,Entertainment,10,51,1560.69,0,0,7,0
TXN009017,405.53,Fuel,12,66,14462.69,0,0,4,0
TXN009018,107.18,Grocery,15,56,7697.97,0,0,5,0
TXN009019,45.66,Fuel,8,30,2862.46,0,0,6,0
TXN009020,16.31,Restaurant,9,43,23794.03,0,1,5,0
TXN009021,299.08,Grocery,9,51,5516.71,0,0,2,0
TXN009022,92.55,Restaurant,17,24,17334.12,0,0,4,0
TXN009023,7.36,Grocery,10,22,2396.3,0,0,1,0
TXN009024,4.54,Online_Shopping,14,22,10389.8,0,1,3,0
TXN009025,150.5,Restaurant,4,52,5649.77,0,1,1,0
TXN009026,115.51,Entertainment,14,65,11942.06,0,1,6,0
TXN009027,291.02,Entertainment,6,24,12113.05,0,0,2,0
TXN009028,175.39,Travel,19,45,16912.87,0,1,7,0
TXN009029,74.28,Fuel,10,53,3204.49,0,1,1,0
TXN009030,116.11,Grocery,8,29,43321.09,0,0,4,0
TXN009031,145.56,Fuel,9,24,5614.55,0,0,5,0
TXN009032,154.5,Fuel,18,21,32942.33,0,0,6,0
TXN009033,141.02,Fuel,18,66,6086.3,0,0,2,0
TXN009034,99.22,Online_Shopping,12,54,20972.17,0,0,3,0
TXN009035,61.48,Restaurant,14,21,20764.78,0,0,2,0
TXN009036,10.19,Travel,16,50,39397.74,0,0,2,0
TXN009037,937.93,Restaurant,6,39,16024.34,0,0,2,0
TXN009038,27.42,Grocery,17,44,74382.74,0,0,5,0
TXN009039,1058.47,Travel,18,22,26587.35,1,0,2,0
TXN009040,281.47,Restaurant,23,69,19158.44,0,1,4,0
TXN009041,49.55,Online_Shopping,19,49,26119.31,1,0,6,0
TXN009042,3.74,Travel,16,62,11554.9,0,0,7,0
TXN009043,836.51,Restaurant,15,56,10488.2,0,0,5,0
TXN009044,48.07,Entertainment,11,25,3911.64,0,0,3,0
TXN009045,103.21,Grocery,17,28,24803.4,0,1,3,0
TXN009046,89.63,Restaurant,11,26,20282.06,0,1,3,0
TXN009047,2055.41,Restaurant,17,22,12246.53,0,0,2,0
TXN009048,205.95,Restaurant,3,26,10217.15,0,0,4,0
TXN009049,279.09,Travel,7,25,10175.93,0,1,1,0
TXN009050,118.92,Fuel,21,29,1341.7,0,0,7,0
TXN009051,310.51,Fuel,8,35,22575.45,0,0,1,0
TXN009052,351.83,Restaurant,7,54,5354.15,0,0,4,0
TXN009053,208.01,Online_Shopping,16,27,16649.42,0,1,6,0
TXN009054,68.42,Online_Shopping,9,52,14603.22,0,1,4,0
TXN009055,19.45,Grocery,17,49,9168.81,0,0,4,0
TXN009056,85.67,Online_Shopping,22,27,6271.76,0,1,2,0
TXN009057,26.84,Online_Shopping,12,33,3435.05,0,1,3,0
TXN009058,56.23,Grocery,11,60,78348.68,0,1,2,0
TXN009059,167.99,Online_Shopping,9,60,19394.61,0,0,3,0
TXN009060,101.91,Online_Shopping,14,68,9001.04,1,1,1,0
TXN009061,6.98,Fuel,22,25,20659.37,0,0,2,0
TXN009062,46.62,Travel,10,53,37604.25,0,0,2,0
TXN009063,308.77,Grocery,9,40,29065.14,0,0,5,0
TXN009064,229.34,Travel,11,53,12341.97,0,1,4,0
TXN009065,41.62,Online_Shopping,11,22,55705.62,0,0,3,0
TXN009066,14.89,Fuel,16,63,17815.7,0,0,4,0
TXN009067,569.57,Healthcare,14,59,3268.75,0,1,7,0
TXN009068,370.15,Fuel,14,39,41338.69,0,0,6,0
TXN009069,8.51,Grocery,2,38,12670.89,1,0,5,0
TXN009070,12.24,Grocery,23,44,24440.49,0,1,7,0
TXN009071,507.93,Grocery,18,21,33502.75,0,0,7,0
TXN009072,35.1,Restaurant,8,28,7162.71,0,0,4,0
TXN009073,13.78,Healthcare,22,31,6261.49,0,1,3,0
TXN009074,82.98,Online_Shopping,13,24,28666.97,0,0,1,0
TXN009075,164.15,Grocery,6,56,8533.75,0,0,2,0
TXN009076,67.39,Grocery,10,67,12634.9,0,0,7,0
TXN009077,339.21,Restaurant,12,36,5973.58,0,0,3,0
TXN009078,28.57,Entertainment,15,55,5462.4,0,0,4,0
TXN009079,97.61,Healthcare,14,48,11568.36,0,1,4,0
TXN009080,105.59,Restaurant,6,23,7665.59,0,0,3,0
TXN009081,234.69,Fuel,17,57,3415.16,0,1,1,0
TXN009082,70.36,Travel,11,64,15193.6,0,1,3,0
TXN009083,11.06,Fuel,12,68,51173.43,0,1,5,0
TXN009084,92.25,Online_Shopping,22,34,16231.65,1,1,7,0
TXN009085,50.36,Grocery,8,46,20708.21,0,1,2,0
TXN009086,206.43,Healthcare,11,25,111340.91,0,0,4,0
