X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95,X96,Y96,X97,Y97,X98,Y98,X99,Y99,X100,Y100,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,qW,Total_Power
1000,0,945.95,37.45,889.56,74.91,832.06,112.07,1200,0,1145.95,37.45,1089.56,74.91,1032.06,112.07,1400,0,1345.95,37.45,1289.56,74.91,1232.06,112.07,600,200,545.95,237.45,489.56,274.91,432.06,312.07,1000,200,945.95,237.45,889.56,274.91,832.06,312.07,1400,200,1345.95,237.45,1289.56,274.91,1232.06,312.07,200,400,145.95,437.45,89.56,474.91,32.06,512.07,400,400,345.95,437.45,289.56,474.91,232.06,512.07,800,400,745.95,437.45,689.56,474.91,632.06,512.07,1000,400,945.95,437.45,889.56,474.91,832.06,512.07,1200,400,1145.95,437.45,1089.56,474.91,1032.06,512.07,800,600,745.95,637.45,689.56,674.91,632.06,712.07,1400,600,1345.95,637.45,1289.56,674.91,1232.06,712.07,200,800,145.95,837.45,89.56,874.91,32.06,912.07,400,800,345.95,837.45,289.56,874.91,232.06,912.07,800,800,745.95,837.45,689.56,874.91,632.06,912.07,1200,800,1145.95,837.45,1089.56,874.91,1032.06,912.07,200,1000,145.95,1037.45,89.56,1074.91,32.06,1112.07,400,1000,345.95,1037.45,289.56,1074.91,232.06,1112.07,800,1000,745.95,1037.45,689.56,1074.91,632.06,1112.07,1000,1000,945.95,1037.45,889.56,1074.91,832.06,1112.07,200,1200,145.95,1237.45,89.56,1274.91,32.06,1312.07,400,1200,345.95,1237.45,289.56,1274.91,232.06,1312.07,600,1200,545.95,1237.45,489.56,1274.91,432.06,1312.07,800,1200,745.95,1237.45,689.56,1274.91,632.06,1312.07,53081.28,54099.79,52064.43,47939.54,61515.26,63595.51,67318.86,66614.19,98526.47,91182.63,81219.91,71983.57,47562.79,47313.25,48595.97,49001.7,64259.07,59480.68,56460.69,54046.75,99848.15,100472.85,95196.21,87587,43166.4,44573.21,45601.99,44491.3,52113.61,53845.46,52584.37,50963.73,58746.91,61312.51,59606.37,54230.91,61935.42,69154.44,76173.6,76356.69,80412.28,77354.41,76788.89,75758.42,75735.33,70547.27,62040.35,55204.62,99484.57,102190.43,101874.02,98630.12,45563.39,45983.06,47712.19,48739.96,60340.63,60377.07,56471.34,52537.33,76220.82,70835.4,64676.31,61292.26,98698.82,102043.78,101473.09,98934.24,53216.45,57289.38,63978.01,68426.08,66358.41,66070.61,65897.75,67308.34,75691.18,79064.3,79714.34,76285.69,99355.49,101551.19,101512.48,99435.73,75362.75,89258.15,98192.3,100836.91,74949.17,88711.59,99921.26,100724.75,76507.37,88448.64,98660.03,100444.05,98987.99,101179.21,100807.97,99151.63,0.76,7305043.09
50,50,450,0,450,50,500,0,750,50,1400,100,100,150,300,50,700,50,800,0,100,100,200,100,150,50,350,50,400,50,950,50,0,150,150,150,400,150,750,150,1000,100,300,200,350,200,600,250,700,200,0,250,650,100,1250,200,1300,300,0,450,200,450,1100,400,1400,350,450,450,550,400,850,500,950,450,1250,450,200,500,450,550,600,500,900,450,1350,450,550,550,750,550,1200,550,450,650,600,600,50,600,350,650,850,650,1400,600,0,700,1050,700,100,700,450,750,700,750,1350,800,800,750,1400,800,400,900,1050,800,50,950,400,950,450,900,550,900,400,1050,0,1000,100,1050,600,1050,900,1000,950,950,1050,1050,0,1150,0,1100,300,1050,450,1100,550,1050,950,1250,1100,1050,1350,1100,200,1250,950,1200,350,1200,700,1250,900,1300,1000,1250,1100,1250,250,1250,1050,1300,1250,1200,1400,1350,400,1350,600,1400,0,1300,400,1400,450,1400,700,1400,800,1400,1350,1400,34836.93,39842.64,49410.76,47766.44,58667.47,97452.51,41306.98,37904.04,51875.78,65951.43,36837.52,41493.76,35714.58,40267.35,43186.03,61157.9,40732.63,43552.63,47286.77,59335.96,66100.31,43743.23,48765.52,56199.33,60539.56,46313.98,51706.41,73400.16,77703.46,48264.84,44135.91,73556.04,97637.95,46935.98,51313.88,71271.85,75058.05,82646.91,52203.32,56663.87,54811.45,64822.5,87532.39,56881.98,60042.16,83276.02,59096.05,63365.93,51678.62,51567.18,67192.16,97417.55,57182.11,78467.11,58134.78,60632.3,62523.54,87870.54,61346.7,96181.8,51952.79,81482.74,69318.22,63146.24,66154.73,65668.1,73115.31,63766.52,72599.29,75878.48,68596.19,67371.19,72880.48,88506.08,69578.97,71560.93,81887.27,72170.11,84633.92,81434.18,93671.37,80057.89,64085.87,73029.01,87771.43,101448.98,82712.39,96070.14,81604.23,98195.7,82791.84,98684.05,73033.53,97527.71,98540.35,90494.88,100871.47,97250.42,97751.35,98204.44,0.7,6794262.3
107.8,265.98,242.62,181.17,520,47.07,434.87,0,577.1,50.01,580.03,156.4,1061.75,37.3,1156.93,132.08,1356.47,87.31,1414,0,0,157.56,285.58,261.57,192.96,160.44,528.17,238.61,596.53,254.56,775.1,167.16,919.62,102.99,1079.3,240.21,1034.86,86.69,1267.21,121.76,224.99,324.37,163.82,248.61,372.85,260.96,580.56,427.66,615,361.76,749.5,214.64,913.95,300.44,1124.04,413.1,1135.67,344.33,1145.17,231.23,52.88,657.58,92.71,611.62,424.26,429.2,602.82,489.37,669.11,427.41,736.9,414.03,1081.9,510.78,1194.67,455.08,1289.45,367.9,1370.33,322.69,154.61,479.11,149.88,604.64,460.72,644.84,388.61,636.77,628.97,666.37,706.52,619.24,999.06,578.49,1123.17,702.32,1258.34,588.27,1268.06,700.2,24.65,730.19,284.65,624.88,306.11,949.63,502.66,814.47,598.68,807.59,680.57,862.14,1006.38,805.61,1084.4,784.41,1201.76,751.6,1413.08,874.72,58.59,781.35,30.9,1026.77,170.87,958.78,366.66,1040.94,798.44,815.23,770.98,982.45,855.9,838.85,1090.51,914.34,1221.18,877.07,1407.4,775.12,178.61,1096.68,235.52,1064.1,309.69,1206.32,553.97,1097.94,639.29,1021.38,812.45,1142.81,858.3,1049.26,873.64,1193.2,1187.01,1156.26,1414,1113.67,152.79,1387.1,176.34,1225.26,432.92,1149.64,485.91,1246.06,613.94,1289.34,699.2,1234.08,1077.61,1181.61,1013.42,1178.68,1220.42,1340.51,1348.59,1377.09,12.65,1377.72,305.02,1392.55,490.9,1332.32,605.9,1412.8,493.97,1409.08,654.05,1322.92,982.79,1414,994.96,1297.3,1219.82,1414,1414,1414,42010.15,39613.6,39836.03,37056.18,44093.85,45361.39,58022.02,78200.85,96500.33,100032.08,38690.12,44095.64,36706.79,41755.9,47508.44,51851.71,54176.26,58570.52,56035.24,89783.75,47830.43,42011.55,44427.77,47454.19,48590.4,55235.05,56106.59,64360.03,66717.18,72664.13,52869.06,54742.09,48703.95,52536.63,56383.75,59376.92,65353.12,74845.31,95976.05,97362.15,49292.68,56430.23,52557.4,51781.68,57274.25,61065.44,61013.1,72040.56,77428.01,82635.17,49381.33,59170.72,60769.04,65041.44,57562.13,62532.78,71335.8,75340.2,80587.84,97945.24,56120.07,70612.9,60323,64100.79,58815.45,61072.92,71247.9,81009.43,87514.56,89023.55,71637.65,71529.58,82265.54,75290.52,76945.37,73427.53,67450.72,81918.91,79492.69,97179.79,99218.51,89495.78,66914.22,71475.9,80588.5,96568.75,80953.54,76631.13,81046.34,84186.13,99472.68,98686.61,81411.22,98749.19,97546.2,99645.25,98489.96,90357.18,99628.03,96451.42,0.71,6869127.69
6.7,176.04,351.94,319.44,365.73,0,558.72,0.06,638.78,37.68,1053.98,14,913.76,90.21,941.09,26.55,1328.4,244.6,1414,88.89,84.03,152.39,148.7,182.16,302.45,230.05,583.75,249.05,473.98,322.3,818.9,62.75,174.74,318.23,1065.1,215.43,1011.04,151.37,1154.87,184.71,333.19,835.46,254.75,771.98,682.15,495.07,548.44,470.33,725.71,322.74,963.49,543.71,911.41,519.33,1092.41,271.26,1243.44,421.63,1369.42,422.73,39.01,576.81,119.94,318.04,240.57,353.93,470.95,454.76,688.14,703.66,712.17,440.58,1006.25,578.72,1023.82,263.64,1358.08,368.59,1314.75,648.36,0,656.38,403.02,865.88,69.18,375.47,420.09,480.25,527.87,551.35,641.89,351.11,722.91,941.32,1055.16,629.45,1158.8,420.23,1369.21,570.07,17.68,763.13,204.33,783.14,287.79,722.15,515.57,756.09,289.92,1182.26,733.53,889.43,1015.52,772.16,1051.37,898.66,1140.6,735.92,1323.25,764.15,122.96,1145.19,353.98,892.2,361.05,788.39,535.02,896.08,509.34,1075.48,861.74,953.01,980.04,936.62,788.05,941.08,1210.46,1044.41,1363.05,1070.87,188.73,1083.25,243.48,1225.9,459.36,1129.52,227.97,1413.96,1107.66,0,629.99,1262.51,646.5,911.84,1188.91,914.36,1337.5,992.32,1408.85,1046.74,29.41,1210.16,157.54,1208.82,284.43,1123.5,376.94,1069.08,545.02,1262.41,886.63,1413.49,871.02,1067.02,1264,1264.54,1161.7,1230.6,1171.86,1144.28,110,1414,0,1291.92,272.92,1386.16,180.54,1309.44,786.13,1414,796.89,1162.89,979.18,1233.36,1004.26,1366.98,1312.27,1414,1414,1267.71,38412.57,44495.03,45156.08,45857.65,54450.27,62163.25,51267.39,49692.27,82921.34,98162.14,36215.03,39422.64,43190.47,44726.25,44307.26,52488.05,43503.85,58917.6,49759.57,69519.89,53851.86,53236.52,61109.22,53891.23,55830.16,51684.51,49629.94,64812.47,82677.17,93748.83,51970.47,44863.57,47754.55,47567.91,55734.85,55831.17,59615.26,60616.07,79855.02,89408.17,51234.43,68584.29,47962.88,50568.27,54635.51,49623.01,67476.91,67356.2,72658.42,98614.83,59958.14,58536.92,48510.83,58347.3,99800.75,54800.74,62796.1,70679.77,73858.88,93197.93,65855.62,69149.73,53453.78,74673.56,79266.28,72632.21,77579.26,66253.02,83983.75,91772.98,70771,95272.41,79409.66,100370.99,72030.27,88389.9,66117.98,68306.19,72659.94,97469.11,76603.38,72623.09,83546.08,75942.03,91225.59,97425.67,79485.59,89781.31,84164.1,74220.42,100219.53,87805.17,97682.85,80187.47,97234.25,83194.21,90258.23,97945.02,96682.94,96783.06,0.71,6875947.3
400,0,346.01,37.49,289.75,74.99,232.43,112.26,600,0,546.01,37.49,489.75,74.99,432.43,112.26,1000,0,946.01,37.49,889.75,74.99,832.43,112.26,1200,0,1146.01,37.49,1089.75,74.99,1032.43,112.26,1400,0,1346.01,37.49,1289.75,74.99,1232.43,112.26,400,200,346.01,237.49,289.75,274.99,232.43,312.26,600,200,546.01,237.49,489.75,274.99,432.43,312.26,1200,200,1146.01,237.49,1089.75,274.99,1032.43,312.26,1400,200,1346.01,237.49,1289.75,274.99,1232.43,312.26,800,400,746.01,437.49,689.75,474.99,632.43,512.26,1400,400,1346.01,437.49,1289.75,474.99,1232.43,512.26,400,600,346.01,637.49,289.75,674.99,232.43,712.26,1000,600,946.01,637.49,889.75,674.99,832.43,712.26,1200,600,1146.01,637.49,1089.75,674.99,1032.43,712.26,1400,600,1346.01,637.49,1289.75,674.99,1232.43,712.26,1000,800,946.01,837.49,889.75,874.99,832.43,912.26,1200,800,1146.01,837.49,1089.75,874.99,1032.43,912.26,1400,800,1346.01,837.49,1289.75,874.99,1232.43,912.26,200,1000,146.01,1037.49,89.75,1074.99,32.43,1112.26,1200,1000,1146.01,1037.49,1089.75,1074.99,1032.43,1112.26,400,1200,346.01,1237.49,289.75,1274.99,232.43,1312.26,600,1200,546.01,1237.49,489.75,1274.99,432.43,1312.26,800,1200,746.01,1237.49,689.75,1274.99,632.43,1312.26,1000,1200,946.01,1237.49,889.75,1274.99,832.43,1312.26,1400,1200,1346.01,1237.49,1289.75,1274.99,1232.43,1312.26,35854.42,36833.69,37892.7,39876.27,42270.07,41369.71,42022.17,38899.25,41068.53,42548.32,45769.72,47013.11,56180.26,51225.71,48632.55,45271.5,96995.69,88663.8,75824.91,63497.12,41665.54,47540.44,53443.71,54981.71,43184.04,44592,47046.05,51050.21,56979.85,55897.34,56308.93,54471.24,97270.49,89176.57,76939.42,64160.04,44045.42,43626.75,48553.24,52003.58,98294.52,89558.52,76122.94,65796.82,66394.44,67992.07,68665.69,65317.23,46621.78,47557.26,49856.9,50900.21,60485.01,58990.87,58097.73,54748.17,98825.31,90637.22,81483.51,72362.19,54550.22,60487.51,67851.17,72032.14,68505.96,69274.69,67377.84,65633.87,98300.02,99891.1,94929.18,87049.85,66644.97,71710.42,79960.15,87259.03,80131.23,79365.34,83379.27,87486.09,74893.29,88961.18,99157.55,100867.49,75326.37,88956.41,99156.98,101173.21,77115.5,88897.56,98230.54,101223.18,96501.44,102136.09,101452.41,99556.8,98961.42,101558.33,101118.35,98935.99,0.72,6945354.57
200,0,146.14,37.48,89.96,75.08,32.5,112.33,600,0,546.14,37.48,489.96,75.08,432.5,112.33,1000,0,946.14,37.48,889.96,75.08,832.5,112.33,1200,0,1146.14,37.48,1089.96,75.08,1032.5,112.33,1250,0,1300,0,1350,0,1400,0,1400,200,1346.14,237.48,1289.96,275.08,1232.5,312.33,200,400,146.14,437.48,89.96,475.08,32.5,512.33,400,400,346.14,437.48,289.96,475.08,232.5,512.33,800,400,746.14,437.48,689.96,475.08,632.5,512.33,200,600,146.14,637.48,89.96,675.08,32.5,712.33,800,600,746.14,637.48,689.96,675.08,632.5,712.33,1400,600,1346.14,637.48,1289.96,675.08,1232.5,712.33,200,800,146.14,837.48,89.96,875.08,32.5,912.33,600,800,546.14,837.48,489.96,875.08,432.5,912.33,1000,800,946.14,837.48,889.96,875.08,832.5,912.33,1400,800,1346.14,837.48,1289.96,875.08,1232.5,912.33,200,1000,146.14,1037.48,89.96,1075.08,32.5,1112.33,400,1000,346.14,1037.48,289.96,1075.08,232.5,1112.33,600,1000,546.14,1037.48,489.96,1075.08,432.5,1112.33,800,1000,746.14,1037.48,689.96,1075.08,632.5,1112.33,1000,1000,946.14,1037.48,889.96,1075.08,832.5,1112.33,1400,1000,1346.14,1037.48,1289.96,1075.08,1232.5,1112.33,200,1200,146.14,1237.48,89.96,1275.08,32.5,1312.33,400,1200,346.14,1237.48,289.96,1275.08,232.5,1312.33,1400,1200,1346.14,1237.48,1289.96,1275.08,1232.5,1312.33,43533.71,42001.51,40850.02,38950.41,55678.4,54844.35,51420.12,48953.2,57279.32,61656.09,66894.99,66441.85,70290.29,73337.37,69351.2,68795.22,71911.17,74788.58,81900.4,96779.82,98580.77,98490.42,92071.69,81742.71,42871.62,43746.59,44489.21,40664.54,48437.29,50813.42,52798.43,52874.12,59956.54,55388.39,51514.95,48010.81,53336.86,50657.59,48080.39,44920.82,58764.94,56944.55,58559.81,59484.01,97359.45,88815.38,77045.69,65213.52,58467.3,56556.74,54281.48,52519.33,64330.27,64333.63,65550.08,66787.72,70014.57,70943.4,69629.37,69031.52,97710.07,89446.42,77085.76,67411.83,61074.61,63075.94,66523.63,69325.7,73917.82,80000.3,79655.8,76590.34,75431.43,88695.01,100462.28,101125,74128.62,88234.34,98654.57,100666.11,83903.58,92313.83,96482.06,99176.17,97707.36,91024.9,81711.84,75034.52,77163.79,88581.49,98802.08,100866.66,98703.78,102422.02,101942.79,99245.92,98872.71,101285.22,100686.51,98614.88,0.75,7233495.59
600,0,546.11,37.55,489.83,75.05,432.48,112.28,800,0,746.11,37.55,689.83,75.05,632.48,112.28,1200,0,1146.11,37.55,1089.83,75.05,1032.48,112.28,1400,0,1346.11,37.55,1289.83,75.05,1232.48,112.28,1200,200,1146.11,237.55,1089.83,275.05,1032.48,312.28,1400,200,1346.11,237.55,1289.83,275.05,1232.48,312.28,200,400,146.11,437.55,89.83,475.05,32.48,512.28,400,400,346.11,437.55,289.83,475.05,232.48,512.28,600,400,546.11,437.55,489.83,475.05,432.48,512.28,800,400,746.11,437.55,689.83,475.05,632.48,512.28,1400,400,1346.11,437.55,1289.83,475.05,1232.48,512.28,400,600,346.11,637.55,289.83,675.05,232.48,712.28,800,600,746.11,637.55,689.83,675.05,632.48,712.28,1400,600,1346.11,637.55,1289.83,675.05,1232.48,712.28,200,800,146.11,837.55,89.83,875.05,32.48,912.28,600,800,546.11,837.55,489.83,875.05,432.48,912.28,800,800,746.11,837.55,689.83,875.05,632.48,912.28,200,1000,146.11,1037.55,89.83,1075.05,32.48,1112.28,400,1000,346.11,1037.55,289.83,1075.05,232.48,1112.28,600,1000,546.11,1037.55,489.83,1075.05,432.48,1112.28,800,1000,746.11,1037.55,689.83,1075.05,632.48,1112.28,1000,1000,946.11,1037.55,889.83,1075.05,832.48,1112.28,1400,1000,1346.11,1037.55,1289.83,1075.05,1232.48,1112.28,600,1200,546.11,1237.55,489.83,1275.05,432.48,1312.28,1000,1200,946.11,1237.55,889.83,1275.05,832.48,1312.28,50233.81,55217.94,54540.94,49269.48,59821.97,65303.91,64858.37,64506.87,56818.51,53059.07,51802.17,51881.6,97358.37,89053.65,77265.05,64069.99,59573.6,60665.72,65129.89,69334.1,98900.68,90170.54,76326.02,66327.32,35661.32,37615.69,41000.46,44003.91,38504.91,40270.88,40081.81,38923.02,47355.93,46667.13,46256.91,45916.66,79183.59,72454.98,61634.28,52790.84,99067.36,90512.42,81147.09,71905.33,43795.08,45148.78,47776.85,49017.77,76557.41,69717.92,58860.98,50940.35,98531.73,100074.57,94728.7,87230.94,54463.37,55651.64,59290.21,63048.18,49090.86,51247.39,54323.6,55835.85,69754.22,63250.79,59558.41,58293.79,66329.1,81211.26,94951.82,100773.41,59654,69706.51,81530.15,88578.26,64441.39,72254.07,75922.86,75897.05,64491.8,70699.1,81799.39,88787.55,95733.93,91739.4,82599.04,75867.42,99144.65,101495.07,100941.49,99067.06,96019.61,102358.78,101393.81,99262.79,99324.26,101398.89,100987.61,99037.99,0.73,7002033.02
800,0,746.15,37.54,689.8,75.05,632.54,112.31,1000,0,946.15,37.54,889.8,75.05,832.54,112.31,1200,0,1146.15,37.54,1089.8,75.05,1032.54,112.31,1250,1,1300,1,1350,1,1400,1,200,200,146.15,237.54,89.8,275.05,32.54,312.31,400,200,346.15,237.54,289.8,275.05,232.54,312.31,600,200,546.15,237.54,489.8,275.05,432.54,312.31,1200,200,1146.15,237.54,1089.8,275.05,1032.54,312.31,1250,201,1300,201,1350,201,1400,201,800,400,746.15,437.54,689.8,475.05,632.54,512.31,1000,400,946.15,437.54,889.8,475.05,832.54,512.31,1200,400,1146.15,437.54,1089.8,475.05,1032.54,512.31,400,600,346.15,637.54,289.8,675.05,232.54,712.31,600,600,546.15,637.54,489.8,675.05,432.54,712.31,800,600,746.15,637.54,689.8,675.05,632.54,712.31,1000,600,946.15,637.54,889.8,675.05,832.54,712.31,1200,600,1146.15,637.54,1089.8,675.05,1032.54,712.31,200,800,146.15,837.54,89.8,875.05,32.54,912.31,400,800,346.15,837.54,289.8,875.05,232.54,912.31,600,800,546.15,837.54,489.8,875.05,432.54,912.31,200,1000,146.15,1037.54,89.8,1075.05,32.54,1112.31,400,1000,346.15,1037.54,289.8,1075.05,232.54,1112.31,200,1200,146.15,1237.54,89.8,1275.05,32.54,1312.31,400,1200,346.15,1237.54,289.8,1275.05,232.54,1312.31,800,1200,746.15,1237.54,689.8,1275.05,632.54,1312.31,46742.43,49842.59,52599.83,50350.43,53209.94,54835.4,57925.51,56495.8,66443.87,70859.99,64852.82,62259.44,70517.27,74558.09,82159.23,97483.58,40694.38,44018.91,46922.16,46985.19,43737.22,48365.06,51506.55,49997.8,48926.77,50082.83,52039.81,53667.72,90648.98,93584.19,78049.03,67509.91,90605.99,89236.48,89745.7,97871.59,54825.89,58328.38,64513.82,66711.63,63941.53,64310.39,67315.5,67132.16,98864.07,91508.61,82097.24,74842.21,55387.26,56390.69,55318.24,52715.97,71505.4,75336.31,73633.59,68284.7,76349.91,87195.02,98195.43,96710.47,77876.33,89118.94,99837.36,100928.92,98984.32,101768.55,101093.48,99247.96,51047.61,51566.91,52073.9,51593.33,65373.2,66917.74,66578.8,61870.54,90436.33,89513.69,84404.92,82656.84,59606.94,62280.22,66889.94,68456.45,83481.95,82614.05,78183.2,74809.34,75699.35,88678.13,98750.11,100948.89,96285.8,102935.47,101077.28,99654.21,99292.82,101393.65,101221.83,98695.84,0.76,7330592.01
800,0,746.15,37.54,689.8,75.05,632.54,112.31,850,1,900,1,950,1,1000,1,1050,1,1100,1,1150,1,1200,1,1250,1,1300,1,1350,1,1400,1,200,200,146.15,237.54,89.8,275.05,32.54,312.31,400,200,346.15,237.54,289.8,275.05,232.54,312.31,600,200,546.15,237.54,489.8,275.05,432.54,312.31,1200,200,1146.15,237.54,1089.8,275.05,1032.54,312.31,1250,201,1300,201,1350,201,1400,201,800,400,746.15,437.54,689.8,475.05,632.54,512.31,1000,400,946.15,437.54,889.8,475.05,832.54,512.31,1200,400,1146.15,437.54,1089.8,475.05,1032.54,512.31,400,600,346.15,637.54,289.8,675.05,232.54,712.31,600,600,546.15,637.54,489.8,675.05,432.54,712.31,800,600,746.15,637.54,689.8,675.05,632.54,712.31,1000,600,946.15,637.54,889.8,675.05,832.54,712.31,1200,600,1146.15,637.54,1089.8,675.05,1032.54,712.31,200,800,146.15,837.54,89.8,875.05,32.54,912.31,400,800,346.15,837.54,289.8,875.05,232.54,912.31,600,800,546.15,837.54,489.8,875.05,432.54,912.31,200,1000,146.15,1037.54,89.8,1075.05,32.54,1112.31,400,1000,346.15,1037.54,289.8,1075.05,232.54,1112.31,200,1200,146.15,1237.54,89.8,1275.05,32.54,1312.31,400,1200,346.15,1237.54,289.8,1275.05,232.54,1312.31,800,1200,746.15,1237.54,689.8,1275.05,632.54,1312.31,52801.44,57190.07,53501.16,50134.23,53351.43,55793.28,56826.75,59785.92,59325.91,60275.24,63323.96,66343.61,70444.73,74607.72,82284.89,97433.43,40609.85,44085.3,46777.58,47139.89,43852.15,48387.98,51423.74,49998.57,49022.69,50133.74,51926.24,53596.49,90636.86,93457.53,77947.19,67488.81,90567.17,89193.96,89765.28,97928.97,55230.72,58661.32,64976.6,66944.83,64015.87,64258.02,67425.25,67269.8,98870.97,91374.02,82020.28,74823.81,56643.94,56214.18,55533.16,53621.93,72786.57,74635.88,73962.46,68485.21,76524.41,87182.81,98115.47,96989.49,77865.67,89130.77,99626.91,101286.66,98891.96,101673.72,101038.86,99258.93,51335.99,51389.45,52455.79,51277,65600.45,67036.44,66265.85,61955.25,90437.69,89692.73,84271.97,82784.53,59650.63,62373.62,66898.18,68407.71,83568.9,82670.01,78248.66,74732.44,75800.65,88511.4,99066.93,100691.4,96279.88,102768.58,101273.77,99433.34,99257.14,101395.45,101176.86,98779.64,0.76,7338192.57
800,0,745.95,37.45,689.56,74.91,632.06,112.07,1000,0,945.95,37.45,889.56,74.91,832.06,112.07,1200,0,1145.95,37.45,1089.56,74.91,1032.06,112.07,1400,0,1345.95,37.45,1289.56,74.91,1232.06,112.07,1000,200,945.95,237.45,889.56,274.91,832.06,312.07,1400,200,1345.95,237.45,1289.56,274.91,1232.06,312.07,200,400,145.95,437.45,89.56,474.91,32.06,512.07,400,400,345.95,437.45,289.56,474.91,232.06,512.07,800,400,745.95,437.45,689.56,474.91,632.06,512.07,1000,400,945.95,437.45,889.56,474.91,832.06,512.07,1200,400,1145.95,437.45,1089.56,474.91,1032.06,512.07,800,600,745.95,637.45,689.56,674.91,632.06,712.07,1000,600,945.95,637.45,889.56,674.91,832.06,712.07,200,800,145.95,837.45,89.56,874.91,32.06,912.07,400,800,345.95,837.45,289.56,874.91,232.06,912.07,600,800,545.95,837.45,489.56,874.91,432.06,912.07,800,800,745.95,837.45,689.56,874.91,632.06,912.07,200,1000,145.95,1037.45,89.56,1074.91,32.06,1112.07,400,1000,345.95,1037.45,289.56,1074.91,232.06,1112.07,800,1000,745.95,1037.45,689.56,1074.91,632.06,1112.07,1000,1000,945.95,1037.45,889.56,1074.91,832.06,1112.07,1400,1000,1345.95,1037.45,1289.56,1074.91,1232.06,1112.07,400,1200,345.95,1237.45,289.56,1274.91,232.06,1312.07,600,1200,545.95,1237.45,489.56,1274.91,432.06,1312.07,800,1200,745.95,1237.45,689.56,1274.91,632.06,1312.07,44281.8,45592.89,46935.16,46414.66,57245.95,59249.49,56737.21,50388.05,62944.75,66935.78,73048.51,73653.62,97972.86,91897.39,81903.51,73736.38,73105.37,66531.75,59163.34,53797.73,100200.82,101840.64,99546.1,98087.62,39581.65,40241.08,41775.6,42271.48,46397.88,47448.19,46222.61,44412.21,53521.18,53178.03,51972.39,49593.28,69195.94,69859.25,69596.4,63596.61,96255.7,94341.7,92245.33,85307.29,61853.94,62672.39,59948.61,54377.21,85200.9,85108.31,82336.45,78964.31,44367.6,46919.94,50771.87,54634.38,49550.31,53741.03,54925.22,52851.11,52094.13,55825.66,62099.65,64645.71,74478.01,69179.31,63870.95,60728.65,54933.59,64790.55,78803.99,88764.81,66395.7,65968.74,65917.04,67800.28,75302.37,79220.51,79534.52,76203.99,96996.81,102423.42,101965.73,99416.87,99177.87,101209.26,100673.91,99079.26,75006.26,88802.11,99062.38,101283.35,76697.79,88189.77,98384.69,100438.43,99207.43,101300.96,101169.29,99084.28,0.74,7152576.76
